data_recolha,finalidade,montante_eur,prazo_meses,prestacao_mensal_eur,taeg_pct,tan_pct,mtic_eur
2026-09-05,Outros Veículos Usados,55000.0,54,1279.7,11.9,10.0,70071.8
2026-09-05,Outros Veículos Usados,55000.0,60,1179.44,11.8,10.0,71734.4
2026-09-05,Outros Veículos Usados,55000.0,66,1097.77,11.7,10.0,73420.82
2026-09-05,Outros Veículos Usados,55000.0,72,1037.32,11.9,10.25,75655.04
2026-09-05,Outros Veículos Usados,55000.0,78,980.41,11.9,10.25,77439.98
2026-09-05,Outros Veículos Usados,55000.0,84,927.34,11.7,10.1,78864.56
2026-09-05,Outros Veículos Usados,55000.0,90,885.53,11.6,10.1,80665.7
2026-09-05,Outros Veículos Usados,55000.0,96,849.2,11.6,10.1,82491.2
2026-09-05,Outros Veículos Usados,55000.0,102,817.37,11.6,10.1,84339.74
2026-09-05,Outros Veículos Usados,55000.0,108,789.3,11.5,10.1,86212.4
2026-09-05,Outros Veículos Usados,55000.0,114,764.38,11.5,10.1,88107.32
2026-09-05,Outros Veículos Usados,55000.0,120,742.14,11.5,10.1,90024.8
2026-09-05,Outros Veículos Usados,60000.0,12,5271.61,14.1,9.5,64315.32
2026-09-05,Outros Veículos Usados,60000.0,18,3600.11,12.9,9.5,65857.98
2026-09-05,Outros Veículos Usados,60000.0,24,2765.37,12.3,9.5,67424.88
2026-09-05,Outros Veículos Usados,60000.0,30,2277.06,12.4,9.9,69367.8
2026-09-05,Outros Veículos Usados,60000.0,36,1944.49,12.2,9.9,71057.64
2026-09-05,Outros Veículos Usados,60000.0,42,1707.57,12.0,9.9,72773.94
2026-09-05,Outros Veículos Usados,60000.0,48,1530.41,11.8,9.9,74515.68
2026-09-05,Outros Veículos Usados,60000.0,54,1396.04,11.9,10.0,76442.16
2026-09-05,Outros Veículos Usados,60000.0,60,1286.66,11.8,10.0,78255.6
2026-09-05,Outros Veículos Usados,60000.0,66,1197.57,11.7,10.0,80095.62
2026-09-05,Outros Veículos Usados,60000.0,72,1131.62,11.9,10.25,82532.64
2026-09-05,Outros Veículos Usados,60000.0,78,1069.54,11.9,10.25,84480.12
2026-09-05,Outros Veículos Usados,60000.0,84,1011.64,11.7,10.1,86033.76
2026-09-05,Outros Veículos Usados,60000.0,90,966.04,11.6,10.1,87999.6
2026-09-05,Outros Veículos Usados,60000.0,96,926.4,11.6,10.1,89990.4
2026-09-05,Outros Veículos Usados,60000.0,102,891.68,11.6,10.1,92007.36
2026-09-05,Outros Veículos Usados,60000.0,108,861.05,11.5,10.1,94049.4
2026-09-05,Outros Veículos Usados,60000.0,114,833.87,11.5,10.1,96117.18
2026-09-05,Outros Veículos Usados,60000.0,120,809.61,11.5,10.1,98209.2
2026-09-05,Outros Veículos Usados,65000.0,12,5710.91,14.1,9.5,69674.92
2026-09-05,Outros Veículos Usados,65000.0,18,3900.12,12.9,9.5,71346.16
2026-09-05,Outros Veículos Usados,65000.0,24,2995.82,12.3,9.5,73043.68
2026-09-05,Outros Veículos Usados,65000.0,30,2466.82,12.4,9.9,75148.6
2026-09-05,Outros Veículos Usados,65000.0,36,2106.53,12.2,9.9,76979.08
2026-09-05,Outros Veículos Usados,65000.0,42,1849.86,12.0,9.9,78838.12
2026-09-05,Outros Veículos Usados,65000.0,48,1657.95,11.8,9.9,80725.6
2026-09-05,Outros Veículos Usados,65000.0,54,1512.38,11.9,10.0,82812.52
2026-09-05,Outros Veículos Usados,65000.0,60,1393.89,11.8,10.0,84777.4
2026-09-05,Outros Veículos Usados,65000.0,66,1297.37,11.7,10.0,86770.42
2026-09-05,Outros Veículos Usados,65000.0,72,1225.93,11.9,10.25,89410.96
2026-09-05,Outros Veículos Usados,65000.0,78,1158.67,11.9,10.25,91520.26
2026-09-05,Outros Veículos Usados,65000.0,84,1095.94,11.7,10.1,93202.96
2026-09-05,Outros Veículos Usados,65000.0,90,1046.54,11.6,10.1,95332.6
2026-09-05,Outros Veículos Usados,65000.0,96,1003.6,11.6,10.1,97489.6
2026-09-05,Outros Veículos Usados,65000.0,102,965.99,11.6,10.1,99674.98
2026-09-05,Outros Veículos Usados,65000.0,108,932.81,11.5,10.1,101887.48
2026-09-05,Outros Veículos Usados,65000.0,114,903.36,11.5,10.1,104127.04
2026-09-05,Outros Veículos Usados,65000.0,120,877.08,11.5,10.1,106393.6
2026-09-05,Outros Veículos Usados,70000.0,12,6150.21,14.1,9.5,75034.52
2026-09-05,Outros Veículos Usados,70000.0,18,4200.13,12.9,9.5,76834.34
2026-09-05,Outros Veículos Usados,70000.0,24,3226.27,12.3,9.5,78662.48
2026-09-05,Outros Veículos Usados,70000.0,30,2656.57,12.4,9.9,80929.1
2026-09-05,Outros Veículos Usados,70000.0,36,2268.58,12.2,9.9,82900.88
2026-09-05,Outros Veículos Usados,70000.0,42,1992.16,12.0,9.9,84902.72
2026-09-05,Outros Veículos Usados,70000.0,48,1785.48,11.8,9.9,86935.04
2026-09-05,Outros Veículos Usados,70000.0,54,1628.71,11.9,10.0,89182.34
2026-09-05,Outros Veículos Usados,70000.0,60,1501.11,11.8,10.0,91298.6
2026-09-05,Outros Veículos Usados,70000.0,66,1397.17,11.7,10.0,93445.22
2026-09-05,Outros Veículos Usados,70000.0,72,1320.23,11.9,10.25,96288.56
2026-09-05,Outros Veículos Usados,70000.0,78,1247.8,11.9,10.25,98560.4
2026-09-05,Outros Veículos Usados,70000.0,84,1180.25,11.7,10.1,100373.0
2026-09-05,Outros Veículos Usados,70000.0,90,1127.04,11.6,10.1,102665.6
2026-09-05,Outros Veículos Usados,70000.0,96,1080.8,11.6,10.1,104988.8
2026-09-05,Outros Veículos Usados,70000.0,102,1040.29,11.6,10.1,107341.58
2026-09-05,Outros Veículos Usados,70000.0,108,1004.56,11.5,10.1,109724.48
2026-09-05,Outros Veículos Usados,70000.0,114,972.85,11.5,10.1,112136.9
2026-09-05,Outros Veículos Usados,70000.0,120,944.54,11.5,10.1,114576.8
2026-09-05,Outros Veículos Usados,75000.0,12,6589.51,14.1,9.5,80394.12
2026-09-05,Outros Veículos Usados,75000.0,18,4500.14,12.9,9.5,82322.52
2026-09-05,Outros Veículos Usados,75000.0,24,3456.72,12.3,9.5,84281.28
2026-09-05,Outros Veículos Usados,75000.0,30,2846.33,12.4,9.9,86709.9
2026-09-05,Outros Veículos Usados,75000.0,36,2430.62,12.2,9.9,88822.32
2026-09-05,Outros Veículos Usados,75000.0,42,2134.46,12.0,9.9,90967.32
2026-09-05,Outros Veículos Usados,75000.0,48,1913.02,11.8,9.9,93144.96
2026-09-05,Outros Veículos Usados,75000.0,54,1745.05,11.9,10.0,95552.7
2026-09-05,Outros Veículos Usados,75000.0,60,1608.33,11.8,10.0,97819.8
2026-09-05,Outros Veículos Usados,75000.0,66,1496.97,11.7,10.0,100120.02
2026-09-05,Outros Veículos Usados,75000.0,72,1414.53,11.9,10.25,103166.16
2026-09-05,Outros Veículos Usados,75000.0,78,1336.93,11.9,10.25,105600.54
2026-09-05,Outros Veículos Usados,75000.0,84,1264.55,11.7,10.1,107542.2
2026-09-05,Outros Veículos Usados,75000.0,90,1207.54,11.6,10.1,109998.6
2026-09-05,Outros Veículos Usados,75000.0,96,1158.0,11.6,10.1,112488.0
2026-09-05,Outros Veículos Usados,75000.0,102,1114.6,11.6,10.1,115009.2
2026-09-05,Outros Veículos Usados,75000.0,108,1076.31,11.5,10.1,117561.48
2026-09-05,Outros Veículos Usados,75000.0,114,1042.33,11.5,10.1,120145.62
2026-09-05,Outros Veículos Usados,75000.0,120,1012.01,11.5,10.1,122761.2
2026-09-05,Outros Veículos Novos,5000.0,24,225.32,9.8,7.35,5495.68
2026-09-05,Outros Veículos Novos,5000.0,30,183.62,9.5,7.35,5596.6
2026-09-05,Outros Veículos Novos,5000.0,36,155.85,9.2,7.35,5698.6
2026-09-05,Outros Veículos Novos,5000.0,42,138.35,10.1,8.3,5898.7
2026-09-05,Outros Veículos Novos,5000.0,48,123.55,10.0,8.3,6018.4
2026-09-05,Outros Veículos Novos,5000.0,54,112.06,9.9,8.3,6139.24
2026-09-05,Outros Veículos Novos,5000.0,60,102.9,9.8,8.3,6262.0
2026-09-05,Outros Veículos Novos,5000.0,66,97.85,10.8,9.25,6546.1
2026-09-05,Outros Veículos Novos,5000.0,72,91.92,10.9,9.35,6706.24
2026-09-05,Outros Veículos Novos,5000.0,78,86.72,10.8,9.35,6852.16
2026-09-05,Outros Veículos Novos,5000.0,84,82.28,10.8,9.35,6999.52
2026-09-05,Outros Veículos Novos,10000.0,24,450.63,9.8,7.35,10991.12
2026-09-05,Outros Veículos Novos,10000.0,30,367.24,9.5,7.35,11193.2
2026-09-05,Outros Veículos Novos,10000.0,36,311.71,9.2,7.35,11397.56
2026-09-05,Outros Veículos Novos,10000.0,42,276.71,10.1,8.3,11797.82
2026-09-05,Outros Veículos Novos,10000.0,48,247.1,10.0,8.3,12036.8
2026-09-05,Outros Veículos Novos,10000.0,54,224.12,9.9,8.3,12278.48
2026-09-05,Outros Veículos Novos,10000.0,60,205.79,9.8,8.3,12523.4
2026-09-05,Outros Veículos Novos,10000.0,66,195.71,10.8,9.25,13092.86
2026-09-05,Outros Veículos Novos,10000.0,72,183.85,10.9,9.35,13413.2
2026-09-05,Outros Veículos Novos,10000.0,78,173.44,10.8,9.35,13704.32
2026-09-05,Outros Veículos Novos,10000.0,84,164.57,10.8,9.35,13999.88
2026-09-05,Outros Veículos Novos,10000.0,90,156.92,10.8,9.35,14298.8
2026-09-05,Outros Veículos Novos,10000.0,96,151.11,10.9,9.5,14682.56
2026-09-05,Outros Veículos Novos,10000.0,102,145.28,10.9,9.5,14994.56
2026-09-05,Outros Veículos Novos,10000.0,108,140.14,10.9,9.5,15311.12
2026-09-05,Outros Veículos Novos,10000.0,114,135.57,10.8,9.5,15630.98
2026-09-05,Outros Veículos Novos,10000.0,120,131.49,10.8,9.5,15954.8
2026-09-05,Outros Veículos Novos,15000.0,24,675.95,9.8,7.35,16486.8
2026-09-05,Outros Veículos Novos,15000.0,30,550.85,9.5,7.35,16789.5
2026-09-05,Outros Veículos Novos,15000.0,36,467.56,9.2,7.35,17096.16
2026-09-05,Outros Veículos Novos,15000.0,42,415.06,10.1,8.3,17696.52
2026-09-05,Outros Veículos Novos,15000.0,48,370.65,10.0,8.3,18055.2
2026-09-05,Outros Veículos Novos,15000.0,54,336.18,9.9,8.3,18417.72
2026-09-05,Outros Veículos Novos,15000.0,60,308.69,9.8,8.3,18785.4
2026-09-05,Outros Veículos Novos,15000.0,66,293.56,10.8,9.25,19638.96
2026-09-05,Outros Veículos Novos,15000.0,72,275.77,10.9,9.35,20119.44
2026-09-05,Outros Veículos Novos,15000.0,78,260.17,10.8,9.35,20557.26
2026-09-05,Outros Veículos Novos,15000.0,84,246.85,10.8,9.35,20999.4
2026-09-05,Outros Veículos Novos,15000.0,90,235.38,10.8,9.35,21448.2
2026-09-05,Outros Veículos Novos,15000.0,96,226.66,10.9,9.5,22023.36
2026-09-05,Outros Veículos Novos,15000.0,102,217.92,10.9,9.5,22491.84
2026-09-05,Outros Veículos Novos,15000.0,108,210.21,10.9,9.5,22966.68
2026-09-05,Outros Veículos Novos,15000.0,114,203.35,10.8,9.5,23445.9
2026-09-05,Outros Veículos Novos,15000.0,120,197.23,10.8,9.5,23931.6
2026-09-05,Outros Veículos Novos,20000.0,24,901.27,9.8,7.35,21982.48
2026-09-05,Outros Veículos Novos,20000.0,30,734.47,9.5,7.35,22386.1
2026-09-05,Outros Veículos Novos,20000.0,36,623.41,9.2,7.35,22794.76
2026-09-05,Outros Veículos Novos,20000.0,42,553.42,10.1,8.3,23595.64
2026-09-05,Outros Veículos Novos,20000.0,48,494.19,10.0,8.3,24073.12
2026-09-05,Outros Veículos Novos,20000.0,54,448.24,9.9,8.3,24556.96
2026-09-05,Outros Veículos Novos,20000.0,60,411.58,9.8,8.3,25046.8
2026-09-05,Outros Veículos Novos,20000.0,66,391.42,10.8,9.25,26185.72
2026-09-05,Outros Veículos Novos,20000.0,72,367.7,10.9,9.35,26826.4
2026-09-05,Outros Veículos Novos,20000.0,78,346.89,10.8,9.35,27409.42
2026-09-05,Outros Veículos Novos,20000.0,84,329.14,10.8,9.35,27999.76
2026-09-05,Outros Veículos Novos,20000.0,90,313.84,10.8,9.35,28597.6
2026-09-05,Outros Veículos Novos,20000.0,96,302.21,10.9,9.5,29364.16
2026-09-05,Outros Veículos Novos,20000.0,102,290.56,10.9,9.5,29989.12
2026-09-05,Outros Veículos Novos,20000.0,108,280.28,10.9,9.5,30622.24
2026-09-05,Outros Veículos Novos,20000.0,114,271.14,10.8,9.5,31261.96
2026-09-05,Outros Veículos Novos,20000.0,120,262.97,10.8,9.5,31908.4
2026-09-05,Outros Veículos Novos,25000.0,24,1126.58,9.8,7.35,27477.92
2026-09-05,Outros Veículos Novos,25000.0,30,918.09,9.5,7.35,27982.7
2026-09-05,Outros Veículos Novos,25000.0,36,779.26,9.2,7.35,28493.36
2026-09-05,Outros Veículos Novos,25000.0,42,691.77,10.1,8.3,29494.34
2026-09-05,Outros Veículos Novos,25000.0,48,617.74,10.0,8.3,30091.52
2026-09-05,Outros Veículos Novos,25000.0,54,560.3,9.9,8.3,30696.2
2026-09-05,Outros Veículos Novos,25000.0,60,514.48,9.8,8.3,31308.8
2026-09-05,Outros Veículos Novos,25000.0,66,489.27,10.8,9.25,32731.82
2026-09-05,Outros Veículos Novos,25000.0,72,459.62,10.9,9.35,33532.64
2026-09-05,Outros Veículos Novos,25000.0,78,433.61,10.8,9.35,34261.58
2026-09-05,Outros Veículos Novos,25000.0,84,411.42,10.8,9.35,34999.28
2026-09-05,Outros Veículos Novos,25000.0,90,392.3,10.8,9.35,35747.0
2026-09-05,Outros Veículos Novos,25000.0,96,377.77,10.9,9.5,36705.92
2026-09-05,Outros Veículos Novos,25000.0,102,363.2,10.9,9.5,37486.4
2026-09-05,Outros Veículos Novos,25000.0,108,350.34,10.9,9.5,38276.72
2026-09-05,Outros Veículos Novos,25000.0,114,338.92,10.8,9.5,39076.88
2026-09-05,Outros Veículos Novos,25000.0,120,328.72,10.8,9.5,39886.4
2026-09-05,Outros Veículos Novos,30000.0,24,1351.9,9.8,7.35,32973.6
2026-09-05,Outros Veículos Novos,30000.0,30,1101.71,9.5,7.35,33579.3
2026-09-05,Outros Veículos Novos,30000.0,36,935.12,9.2,7.35,34192.32
2026-09-05,Outros Veículos Novos,30000.0,42,830.13,10.1,8.3,35393.46
2026-09-05,Outros Veículos Novos,30000.0,48,741.29,10.0,8.3,36109.92
2026-09-05,Outros Veículos Novos,30000.0,54,672.37,9.9,8.3,36835.98
2026-09-05,Outros Veículos Novos,30000.0,60,617.38,9.8,8.3,37570.8
2026-09-05,Outros Veículos Novos,30000.0,66,587.13,10.8,9.25,39278.58
2026-09-05,Outros Veículos Novos,30000.0,72,551.55,10.9,9.35,40239.6
2026-09-05,Outros Veículos Novos,30000.0,78,520.33,10.8,9.35,41113.74
2026-09-05,Outros Veículos Novos,30000.0,84,493.71,10.8,9.35,41999.64
2026-09-05,Outros Veículos Novos,30000.0,90,470.76,10.8,9.35,42896.4
2026-09-05,Outros Veículos Novos,30000.0,96,453.32,10.9,9.5,44046.72
2026-09-05,Outros Veículos Novos,30000.0,102,435.84,10.9,9.5,44983.68
2026-09-05,Outros Veículos Novos,30000.0,108,420.41,10.9,9.5,45932.28
2026-09-05,Outros Veículos Novos,30000.0,114,406.71,10.8,9.5,46892.94
2026-09-05,Outros Veículos Novos,30000.0,120,394.46,10.8,9.5,47863.2
2026-09-05,Outros Veículos Novos,35000.0,24,1577.21,9.8,7.35,38469.04
2026-09-05,Outros Veículos Novos,35000.0,30,1285.33,9.5,7.35,39175.9
2026-09-05,Outros Veículos Novos,35000.0,36,1090.97,9.2,7.35,39890.92
2026-09-05,Outros Veículos Novos,35000.0,42,968.48,10.1,8.3,41292.16
2026-09-05,Outros Veículos Novos,35000.0,48,864.84,10.0,8.3,42128.32
2026-09-05,Outros Veículos Novos,35000.0,54,784.43,9.9,8.3,42975.22
2026-09-05,Outros Veículos Novos,35000.0,60,720.27,9.8,8.3,43832.2
2026-09-05,Outros Veículos Novos,35000.0,66,684.98,10.8,9.25,45824.68
2026-09-05,Outros Veículos Novos,35000.0,72,643.47,10.9,9.35,46945.84
2026-09-05,Outros Veículos Novos,35000.0,78,607.05,10.8,9.35,47965.9
2026-09-05,Outros Veículos Novos,35000.0,84,575.99,10.8,9.35,48999.16
2026-09-05,Outros Veículos Novos,35000.0,90,549.22,10.8,9.35,50045.8
2026-09-05,Outros Veículos Novos,35000.0,96,528.88,10.9,9.5,51388.48
2026-09-05,Outros Veículos Novos,35000.0,102,508.49,10.9,9.5,52481.98
2026-09-05,Outros Veículos Novos,35000.0,108,490.48,10.9,9.5,53587.84
2026-09-05,Outros Veículos Novos,35000.0,114,474.49,10.8,9.5,54707.86
2026-09-05,Outros Veículos Novos,35000.0,120,460.2,10.8,9.5,55840.0
2026-09-05,Outros Veículos Novos,40000.0,24,1802.53,9.8,7.35,43964.72
2026-09-05,Outros Veículos Novos,40000.0,30,1468.94,9.5,7.35,44772.2
2026-09-05,Outros Veículos Novos,40000.0,36,1246.82,9.2,7.35,45589.52
2026-09-05,Outros Veículos Novos,40000.0,42,1106.84,10.1,8.3,47191.28
2026-09-05,Outros Veículos Novos,40000.0,48,988.39,10.0,8.3,48146.72
2026-09-05,Outros Veículos Novos,40000.0,54,896.49,9.9,8.3,49114.46
2026-09-05,Outros Veículos Novos,40000.0,60,823.17,9.8,8.3,50094.2
2026-09-05,Outros Veículos Novos,40000.0,66,782.84,10.8,9.25,52371.44
2026-09-05,Outros Veículos Novos,40000.0,72,735.4,10.9,9.35,53652.8
2026-09-05,Outros Veículos Novos,40000.0,78,693.77,10.8,9.35,54818.06
2026-09-05,Outros Veículos Novos,40000.0,84,658.27,10.8,9.35,55998.68
2026-09-05,Outros Veículos Novos,40000.0,90,627.68,10.8,9.35,57195.2
2026-09-05,Outros Veículos Novos,40000.0,96,604.43,10.9,9.5,58729.28
2026-09-05,Outros Veículos Novos,40000.0,102,581.13,10.9,9.5,59979.26
2026-09-05,Outros Veículos Novos,40000.0,108,560.55,10.9,9.5,61243.4
2026-09-05,Outros Veículos Novos,40000.0,114,542.27,10.8,9.5,62522.78
2026-09-05,Outros Veículos Novos,40000.0,120,525.95,10.8,9.5,63818.0
2026-09-05,Outros Veículos Novos,45000.0,24,2027.85,9.8,7.35,49460.4
2026-09-05,Outros Veículos Novos,45000.0,30,1652.56,9.5,7.35,50368.8
2026-09-05,Outros Veículos Novos,45000.0,36,1402.68,9.2,7.35,51288.48
2026-09-05,Outros Veículos Novos,45000.0,42,1245.19,10.1,8.3,53089.98
2026-09-05,Outros Veículos Novos,45000.0,48,1111.94,10.0,8.3,54165.12
2026-09-05,Outros Veículos Novos,45000.0,54,1008.55,9.9,8.3,55253.7
2026-09-05,Outros Veículos Novos,45000.0,60,926.07,9.8,8.3,56356.2
2026-09-05,Outros Veículos Novos,45000.0,66,880.69,10.8,9.25,58917.54
2026-09-05,Outros Veículos Novos,45000.0,72,827.32,10.9,9.35,60359.04
2026-09-05,Outros Veículos Novos,45000.0,78,780.5,10.8,9.35,61671.0
2026-09-05,Outros Veículos Novos,45000.0,84,740.56,10.8,9.35,62999.04
2026-09-05,Outros Veículos Novos,45000.0,90,706.14,10.8,9.35,64344.6
2026-09-05,Outros Veículos Novos,45000.0,96,679.98,10.9,9.5,66070.08
2026-09-05,Outros Veículos Novos,45000.0,102,653.77,10.9,9.5,67476.54
2026-09-05,Outros Veículos Novos,45000.0,108,630.62,10.9,9.5,68898.96
2026-09-05,Outros Veículos Novos,45000.0,114,610.06,10.8,9.5,70338.84
2026-09-05,Outros Veículos Novos,45000.0,120,591.69,10.8,9.5,71794.8
2026-09-05,Outros Veículos Novos,50000.0,24,2253.16,9.8,7.35,54955.84
2026-09-05,Outros Veículos Novos,50000.0,30,1836.18,9.5,7.35,55965.4
2026-09-05,Outros Veículos Novos,50000.0,36,1558.53,9.2,7.35,56987.08
2026-09-05,Outros Veículos Novos,50000.0,42,1383.55,10.1,8.3,58989.1
2026-09-05,Outros Veículos Novos,50000.0,48,1235.49,10.0,8.3,60183.52
2026-09-05,Outros Veículos Novos,50000.0,54,1120.61,9.9,8.3,61392.94
2026-09-05,Outros Veículos Novos,50000.0,60,1028.96,9.8,8.3,62617.6
2026-09-05,Outros Veículos Novos,50000.0,66,978.55,10.8,9.25,65464.3
2026-09-05,Outros Veículos Novos,50000.0,72,919.25,10.9,9.35,67066.0
2026-09-05,Outros Veículos Novos,50000.0,78,867.22,10.8,9.35,68523.16
2026-09-05,Outros Veículos Novos,50000.0,84,822.84,10.8,9.35,69998.56
2026-09-05,Outros Veículos Novos,50000.0,90,784.59,10.8,9.35,71493.1
2026-09-05,Outros Veículos Novos,50000.0,96,755.54,10.9,9.5,73411.84
2026-09-05,Outros Veículos Novos,50000.0,102,726.41,10.9,9.5,74973.82
2026-09-05,Outros Veículos Novos,50000.0,108,700.69,10.9,9.5,76554.52
2026-09-05,Outros Veículos Novos,50000.0,114,677.84,10.8,9.5,78153.76
2026-09-05,Outros Veículos Novos,50000.0,120,657.44,10.8,9.5,79772.8
2026-09-05,Outros Veículos Novos,55000.0,24,2478.48,9.8,7.35,60451.52
2026-09-05,Outros Veículos Novos,55000.0,30,2019.8,9.5,7.35,61562.0
2026-09-05,Outros Veículos Novos,55000.0,36,1714.38,9.2,7.35,62685.68
2026-09-05,Outros Veículos Novos,55000.0,42,1521.9,10.1,8.3,64887.8
2026-09-05,Outros Veículos Novos,55000.0,48,1359.03,10.0,8.3,66201.44
2026-09-05,Outros Veículos Novos,55000.0,54,1232.67,9.9,8.3,67532.18
2026-09-05,Outros Veículos Novos,55000.0,60,1131.86,9.8,8.3,68879.6
2026-09-05,Outros Veículos Novos,55000.0,66,1076.4,10.8,9.25,72010.4
2026-09-05,Outros Veículos Novos,55000.0,72,1011.17,10.9,9.35,73772.24
2026-09-05,Outros Veículos Novos,55000.0,78,953.94,10.8,9.35,75375.32
2026-09-05,Outros Veículos Novos,55000.0,84,905.13,10.8,9.35,76998.92
2026-09-05,Outros Veículos Novos,55000.0,90,863.05,10.8,9.35,78642.5
2026-09-05,Outros Veículos Novos,55000.0,96,831.09,10.9,9.5,80752.64
2026-09-05,Outros Veículos Novos,55000.0,102,799.05,10.9,9.5,82471.1
2026-09-05,Outros Veículos Novos,55000.0,108,770.76,10.9,9.5,84210.08
2026-09-05,Outros Veículos Novos,55000.0,114,745.63,10.8,9.5,85969.82
2026-09-05,Outros Veículos Novos,55000.0,120,723.18,10.8,9.5,87749.6
2026-09-05,Outros Veículos Novos,60000.0,24,2703.8,9.8,7.35,65947.2
2026-09-05,Outros Veículos Novos,60000.0,30,2203.42,9.5,7.35,67158.6
2026-09-05,Outros Veículos Novos,60000.0,36,1870.23,9.2,7.35,68384.28
2026-09-05,Outros Veículos Novos,60000.0,42,1660.26,10.1,8.3,70786.92
2026-09-05,Outros Veículos Novos,60000.0,48,1482.58,10.0,8.3,72219.84
2026-09-05,Outros Veículos Novos,60000.0,54,1344.73,9.9,8.3,73671.42
2026-09-05,Outros Veículos Novos,60000.0,60,1234.75,9.8,8.3,75141.0
2026-09-05,Outros Veículos Novos,60000.0,66,1174.26,10.8,9.25,78557.16
2026-09-05,Outros Veículos Novos,60000.0,72,1103.1,10.9,9.35,80479.2
2026-09-05,Outros Veículos Novos,60000.0,78,1040.66,10.8,9.35,82227.48
2026-09-05,Outros Veículos Novos,60000.0,84,987.41,10.8,9.35,83998.44
2026-09-05,Outros Veículos Novos,60000.0,90,941.51,10.8,9.35,85791.9
2026-09-05,Outros Veículos Novos,60000.0,96,906.64,10.9,9.5,88093.44
2026-09-05,Outros Veículos Novos,60000.0,102,871.69,10.9,9.5,89968.38
2026-09-05,Outros Veículos Novos,60000.0,108,840.83,10.9,9.5,91865.64
2026-09-05,Outros Veículos Novos,60000.0,114,813.41,10.8,9.5,93784.74
2026-09-05,Outros Veículos Novos,60000.0,120,788.92,10.8,9.5,95726.4
2026-09-05,Outros Veículos Novos,65000.0,24,2929.11,9.8,7.35,71442.64
2026-09-05,Outros Veículos Novos,65000.0,30,2387.04,9.5,7.35,72755.2
2026-09-05,Outros Veículos Novos,65000.0,36,2026.09,9.2,7.35,74083.24
2026-09-05,Outros Veículos Novos,65000.0,42,1798.61,10.1,8.3,76685.62
2026-09-05,Outros Veículos Novos,65000.0,48,1606.13,10.0,8.3,78238.24
2026-09-05,Outros Veículos Novos,65000.0,54,1456.79,9.9,8.3,79810.66
2026-09-05,Outros Veículos Novos,65000.0,60,1337.65,9.8,8.3,81403.0
2026-09-05,Outros Veículos Novos,65000.0,66,1272.11,10.8,9.25,85103.26
2026-09-05,Outros Veículos Novos,65000.0,72,1195.02,10.9,9.35,87185.44
2026-09-05,Outros Veículos Novos,65000.0,78,1127.38,10.8,9.35,89079.64
2026-09-05,Outros Veículos Novos,65000.0,84,1069.7,10.8,9.35,90998.8
2026-09-05,Outros Veículos Novos,65000.0,90,1019.97,10.8,9.35,92941.3
2026-09-05,Outros Veículos Novos,65000.0,96,982.2,10.9,9.5,95435.2
2026-09-05,Outros Veículos Novos,65000.0,102,944.33,10.9,9.5,97465.66
2026-09-05,Outros Veículos Novos,65000.0,108,910.9,10.9,9.5,99521.2
2026-09-05,Outros Veículos Novos,65000.0,114,881.2,10.8,9.5,101600.8
2026-09-05,Outros Veículos Novos,65000.0,120,854.67,10.8,9.5,103704.4
2026-09-05,Outros Veículos Novos,70000.0,24,3154.43,9.8,7.35,76938.32
2026-09-05,Outros Veículos Novos,70000.0,30,2570.65,9.5,7.35,78351.5
2026-09-05,Outros Veículos Novos,70000.0,36,2181.94,9.2,7.35,79781.84
2026-09-05,Outros Veículos Novos,70000.0,42,1936.97,10.1,8.3,82584.74
2026-09-05,Outros Veículos Novos,70000.0,48,1729.68,10.0,8.3,84256.64
2026-09-05,Outros Veículos Novos,70000.0,54,1568.85,9.9,8.3,85949.9
2026-09-05,Outros Veículos Novos,70000.0,60,1440.55,9.8,8.3,87665.0
2026-09-05,Outros Veículos Novos,70000.0,66,1369.97,10.8,9.25,91650.02
2026-09-05,Outros Veículos Novos,70000.0,72,1286.95,10.9,9.35,93892.4
2026-09-05,Outros Veículos Novos,70000.0,78,1214.1,10.8,9.35,95931.8
2026-09-05,Outros Veículos Novos,70000.0,84,1151.98,10.8,9.35,97998.32
2026-09-05,Outros Veículos Novos,70000.0,90,1098.43,10.8,9.35,100090.7
2026-09-05,Outros Veículos Novos,70000.0,96,1057.75,10.9,9.5,102776.0
2026-09-05,Outros Veículos Novos,70000.0,102,1016.97,10.9,9.5,104962.94
2026-09-05,Outros Veículos Novos,70000.0,108,980.97,10.9,9.5,107176.76
2026-09-05,Outros Veículos Novos,70000.0,114,948.98,10.8,9.5,109415.72
2026-09-05,Outros Veículos Novos,70000.0,120,920.41,10.8,9.5,111681.2
2026-09-05,Outros Veículos Novos,75000.0,24,3379.75,9.8,7.35,82434.0
2026-09-05,Outros Veículos Novos,75000.0,30,2754.27,9.5,7.35,83948.1
2026-09-05,Outros Veículos Novos,75000.0,36,2337.79,9.2,7.35,85480.44
2026-09-05,Outros Veículos Novos,75000.0,42,2075.32,10.1,8.3,88483.44
2026-09-05,Outros Veículos Novos,75000.0,48,1853.23,10.0,8.3,90275.04
2026-09-05,Outros Veículos Novos,75000.0,54,1680.91,9.9,8.3,92089.14
2026-09-05,Outros Veículos Novos,75000.0,60,1543.44,9.8,8.3,93926.4
2026-09-05,Outros Veículos Novos,75000.0,66,1467.82,10.8,9.25,98196.12
